"User-ID;""Location"";""Age"""
"238248;""tucson", arizona," usa"";""26"""
"238252;""sarasota", florida," usa"";NULL"
"238256;""fenton", michigan," usa"";""34"""
"238261;""st. louis", missouri," usa"";NULL"
"238265;""san marcos", texas," usa"";NULL"
"238269;""neunkirchen rock city", saarland," germany"";""22"""
"238273;""london", england," united kingdom"";""33"""
"238277;""ringwood", hampshire," united kingdom"";""49"""
"238281;""royal oak", michigan," usa"";""34"""
"238285;""new york city", ny, new york," usa"";""44"""
"238289;""ft. lauderdale", florida," usa"";""15"""
"238293;""andrews", south carolina," usa"";NULL"
"238297;""los angeles", california," usa"";NULL"
"238301;""manchester", england," united kingdom"";""33"""
"238305;""thessaloniki", ," greece"";""34"""
"238309;""chardon", ohio," usa"";""23"""
"238313;""rome", lazio," italy"";""30"""
"238317;""póvoa de varzim", n/a," portugal"";""35"""
"238321;""dublin", dublin," ireland"";""32"""
"238325;""yorba linda", california," usa"";NULL"
"238329;""london", england," united kingdom"";""55"""
"238333;""croydon", victoria," australia"";""28"""
"238337;""clovis", california," usa"";NULL"
"238341;""coquitlam", british columbia," canada"";NULL"
"238345;""highland mills", new york," usa"";NULL"
"238349;""alton", illinois," usa"";""35"""
"238353;""lemon grove", california," usa"";NULL"
"238357;""coon rapids", minnesota," usa"";NULL"
"238361;""san jose", california," usa"";NULL"
"238365;""lowestoft", suffolk," united kingdom"";""26"""
"238369;""matahau (live in steveston)", hihifo (live in bc)," tonga"";NULL"
"238373;""pickerington", ohio," usa"";NULL"
"238377;""bratislava", bratislavsky," slovakia"";""28"""
"238381;""pefferlaw", ontario,";34"""
"238385;""keller", texas," usa"";NULL"
"238389;""asd", california," usa"";""19"""
"238393;""san diego", california," usa"";NULL"
"238397;""staunton", virginia," usa"";NULL"
"238401;""saint charles", missouri," usa"";""18"""
"238405;""milan", lombardia," italy"";NULL"
"238409;""korbach", hessen," germany"";NULL"
"238413;""clark`s summit", piemonte," usa"";""21"""
"238417;""yorkton", saskatchewan," canada"";NULL"
"238421;""tremel", brittany," france"";""33"""
"238425;""champaign", illinois," usa"";""46"""
"238429;""tuscaloosa", alabama," usa"";NULL"
"238433;""sherman oaks", california," usa"";NULL"
"238437;""graz", steiermark," austria"";NULL"
"238441;""st francis", wisconsin," usa"";""32"""
"238445;""milwaukee", wisconsin," usa"";NULL"
"238449;""neuilly sur seine", ile de france," france"";""34"""
"238453;""murfreesboro", tennessee," usa"";""17"""
"238457;""essex", england," united kingdom"";""33"""
"238461;""barrie", ontario," canada"";NULL"
"238465;""winchestertonfieldsville", illinois," usa"";NULL"
"238469;""san diego", california," usa"";""46"""
"238473;""rosamond", california," usa"";""24"""
"238477;""laronge", saskatchewan," canada"";NULL"
"238481;""guangzhou", hubei," china"";""21"""
"238485;""neutral bay", new south wales," australia"";""31"""
"238489;""sittingbourne", kent," united kingdom"";""28"""
"238493;""pittsburgh", pennsylvania," usa"";""18"""
"238497;""frankfort", kentucky," usa"";""40"""
"238501;""south windsor", connecticut," usa"";""51"""
"238505;""edinburgh", scotland," united kingdom"";NULL"
"238509;""montcada i reixac", catalunya," spain"";""32"""
"238513;""tampa", florida," usa"";""32"""
"238517;""attleboro", massachusetts," usa"";""40"""
"238521;""horsham", pennsylvania," usa"";""34"""
"238525;""paris", paris," france"";""28"""
"238529;""couer dalene", idaho," usa"";""68"""
"238533;""florence", massachusetts," usa"";NULL"
"238537;""baltimore", maryland," usa"";NULL"
"238541;""vancouver", british columbia," canada"";NULL"
"238545;""mountain view", california," usa"";NULL"
"238549;""blackburn", england," united kingdom"";""23"""
"238553;""freiburg", baden-wuerttemberg," germany"";NULL"
"238557;""kuala lumpur", selangor," malaysia"";""21"""
"238561;""london", england," united kingdom"";""24"""
"238565;""chester", virginia," usa"";""53"""
"238569;""dortmund", nordrhein-westfalen," germany"";NULL"
"238573;""mountlake terrace", washington," usa"";""27"""
"238577;""talofofo", guam," guam"";""23"""
"238581;""hanoi", sa vietnam," vietnam"";""26"""
"238585;""northridge", california," usa"";""15"""
"238589;""coldwater", ontario," canada"";NULL"
"238593;""portsmouth", new hampshire," usa"";""33"""
"238597;""snohomish", washington," usa"";""43"""
"238601;""zaragoza", zaragoza," spain"";""37"""
"238605;""cary", north carolina," usa"";""40"""
"238609;""portland", maine," usa"";""17"""
"238613;""st. john`s", newfoundland," canada"";""37"""
"238617;""richmond", california," usa"";""44"""
"238621;""eugene", oregon," usa"";NULL"
"238626;""new orleans", louisiana," usa"";NULL"
"238630;""san francisco", california," usa"";""21"""
"238635;""clarence", iowa," usa"";""45"""
"238639;""bakersfield", california," usa"";""22"""
"238643;""christchurch", canterbury," new zealand"";NULL"
"238647;""seattle", washington," usa"";NULL"
"238651;""athens", west virginia," usa"";""63"""
"238655;""courtdale", pennsylvania," usa"";""21"""
"238659;""solsona", n/a," spain"";""36"""
"238663;""wabasha", minnesota," usa"";NULL"
"238667;""woori yallock", victoria," australia"";""20"""
"238671;""kirkwood", missouri," usa"";""44"""
"238675;""grovetown", georgia," usa"";""25"""
"238679;""williamsburg", missouri," usa"";NULL"
"238683;""colchester", england," united kingdom"";""20"""
"238687;""ottawa", ontario," canada"";""28"""
"238691;""de pere", wisconsin," usa"";NULL"
"238695;""atlanta", georgia," usa"";NULL"
"238699;""amagansett", new york," usa"";NULL"
"238703;""new britain", connecticut," usa"";""14"""
"238707;""wisnted", connecticut," usa"";""31"""
"238711;""longview", washington," usa"";""14"""
"238715;""coimbatore", ," india"";""14"""
"238719;""cambridge", massachusetts," usa"";NULL"
"238723;""san francisco", california," usa"";""27"""
"238727;""eugene", oregon," usa"";NULL"
"238731;""asheville", north carolina," usa"";NULL"
"238735;""calgary", ,";22"""
"238739;""toronto", ontario," canada"";""26"""
"238743;""playa del rey", california," usa"";NULL"
"238747;""sydney", new south wales," australia"";""19"""
"238751;""lithia springs", georgia," usa"";""21"""
"238755;""caledon east", ontario," canada"";""26"""
"238759;""thornton", ontario," canada"";""29"""
"238763;""christchurch", n/a," new zealand"";""16"""
"238767;""norwich", norfolk," united kingdom"";""28"""
"238771;""abrantes", ribatejo," portugal"";""22"""
"238775;""tucson", arizona," usa"";NULL"
"238779;""brooklyn", new york," usa"";""46"""
"238784;""silver spring", maryland," usa"";NULL"
"238788;""philadelphia", pennsylvania," usa"";""21"""
"238792;""zaragoza", españa," spain"";""22"""
"238796;""oakland", california," usa"";""36"""
"238800;""rome", lazio," italy"";""24"""
"238804;""tampa", florida," usa"";""58"""
"238808;""salisbury", arkansas," australia"";""35"""
"238812;""pirmasens", rheinland-pfalz," germany"";""40"""
"238816;""foster city", california," usa"";NULL"
"238820;""sobieski", wisconsin," usa"";""20"""
"238824;""carlsbad", arizona," usa"";""61"""
"238828;""vancouver", washington," usa"";NULL"
"238832;""chicago", illinois," usa"";""28"""
"238836;""richmond", virginia," usa"";""36"""
"238840;""london", england," united kingdom"";NULL"
"238844;""winnipeg", manitoba," canada"";""22"""
"238848;""san luis obispo", california," usa"";""39"""
"238852;""north  tonawanda", new york," usa"";NULL"
"238856;""honolulu", hawaii," usa"";NULL"
"238860;""watertown", tennessee," usa"";""19"""
"238864;""powys", wales," united kingdom"";""32"""
"238868;""teaneck", new jersey," usa"";""27"""
"238872;""riverside", california," usa"";NULL"
"238876;""markham", ontario," canada"";""31"""
"238880;""university place", washington," usa"";""25"""
"238884;""scarborough/toronto", ontario," canada"";NULL"
"238888;""halifax", england," united kingdom"";""36"""
"238892;""austin", texas," usa"";NULL"
"238896;""herten", nordrhein-westfalen," germany"";NULL"
"238900;""des moines", iowa," usa"";""25"""
"238904;""oakville", connecticut," usa"";NULL"
"238908;""vancouver", british columbia," canada"";NULL"
"238912;""pearl river", new york," usa"";""28"""
"238916;""red deer", alberta," canada"";NULL"
"238920;""orlando", florida," usa"";NULL"
"238924;""little rock", arkansas," usa"";""41"""
"238928;""seagrove beach", florida," usa"";NULL"
"238932;""starkville", mississippi," usa"";NULL"
"238936;""thornton", pennsylvania," usa"";NULL"
"238940;""daphne", alabama," usa"";""46"""
"238944;""east fremantle", western australia," australia"";NULL"
"238948;""new plymouth", taranaki," new zealand"";""70"""
"238952;""wilmington", delaware," usa"";""75"""
"238956;""whittier", california," united kingdom"";""18"""
"238960;""orange park", florida," usa"";NULL"
"238964;""radcliff", kentucky," usa"";""30"""
"238968;""horseheads", new york," usa"";NULL"
"238972;""vienna", vienna," austria"";NULL"
"238976;""millbury", massachusetts," usa"";""49"""
"238980;""kingwood", texas," usa"";""29"""
"238984;""barrie", ontario," canada"";""17"""
"238988;""cincinnati", ohio," usa"";NULL"
"238992;""tucson", arizona," usa"";NULL"
"238996;""highland park", new jersey," usa"";""15"""
"239000;""north vancouver", british columbia," canada"";""25"""
"239004;""delta", british columbia," canada"";NULL"
"239008;""brentwood", tennessee," usa"";""15"""
"239012;""lüneburg", niedersachsen," germany"";NULL"
"239016;""rovereto", trentino alto adige," italy"";NULL"
"239020;""seattle", washington," usa"";""55"""
"239024;""mount kisco", new york," usa"";NULL"
"239028;""charleston", oregon," usa"";NULL"
"239033;""portales", new mexico," usa"";""27"""
"239037;""fayetteville", arkansas," usa"";""41"""
"239041;""oregon city", oregon," usa"";NULL"
"239045;""dunedin", n/a," new zealand"";""18"""
"239049;""port angeles", washington," usa"";""60"""
"239053;""plasencia", cáceres," spain"";""32"""
"239057;""san antonio", texas," usa"";""22"""
"239061;""saratoga", ,";44"""
"239065;""slinger", wisconsin," usa"";""40"""
"239069;""raleigh", north carolina," usa"";""24"""
"239073;""richmond", virginia," usa"";NULL"
"239077;""roma", lazio," italy"";""17"""
"239081;""clearwater", florida," usa"";""30"""
"239085;""san diego", ,";33"""
"239089;""vancouver", british columbia," canada"";""27"""
"239093;""forked river", new jersey," usa"";""17"""
"239097;""tucson", ,";NULL
239098"";""frankfort", illinois," usa"";""19"""
"239102;""cologne", nordrhein-westfalen," germany"";""23"""
"239106;""pasadena", california," usa"";""74"""
"239110;""canberra", australian capital territory," australia"";""29"""
"239114;""perth", western australia," australia"";""71"""
"239118;""aosta", valle d`aosta," italy"";NULL"
"239122;""milano", lombardia," italy"";NULL"
"239126;""lansdale", pennsylvania," usa"";NULL"
"239130;""dayton", ohio," usa"";""55"""
"239134;""indianapolis", indiana," usa"";""43"""
"239138;""regina", saskatchewan," canada"";""20"""
"239142;""lancaster", pennsylvania," usa"";NULL"
"239146;""le gardeur", quebec," canada"";""59"""
"239150;""ventura", california," usa"";""66"""
"239154;""encinitas", california," usa"";""15"""
"239158;""lakewood", colorado," usa"";""6"""
"239162;""tarpon springs", florida," usa"";NULL"
"239166;""fountain inn", south carolina," usa"";NULL"
"239170;""george town", seven mile beach," cayman islands"";""27"""
"239174;""dunfermline", scotland," united kingdom"";NULL"
"239178;""pittsburgh", pennsylvania," usa"";""33"""
"239182;""chatham", new jersey," usa"";NULL"
"239186;""preston", england," united kingdom"";""22"""
"239190;""karlsruhe", baden-wuerttemberg," germany"";""36"""
"239194;""stuttgart", baden-wuerttemberg," germany"";NULL"
"239198;""london", england," united kingdom"";""29"""
"239202;""pasadena", california," usa"";NULL"
"239206;""milano", lombardia," italy"";NULL"
"239210;""lesa", piemonte," italy"";""46"""
"239214;""ottawa", ontario," canada"";NULL"
"239218;""rotterdam", n/a," netherlands"";""27"""
"239222;""torino", piemonte," italy"";""33"""
"239226;""montevarchi", toscana," italy"";""39"""
"239230;""milano", lombardia," italy"";NULL"
"239234;""varese", lombardia," italy"";NULL"
"239238;""wilkes barre", pennsylvania," usa"";""28"""
"239242;""wigan", england," united kingdom"";""18"""
"239246;""baxter", minnesota," usa"";""30"""
"239250;""albuquerque", new mexico," usa"";""14"""
"239254;""yogyakarta", yogyakarta,jawa-tengah," indonesia"";""20"""
"239258;""dieburg", hessen," germany"";""35"""
"239262;""nottingham", england," united kingdom"";""39"""
"239266;""milan", n/a," italy"";""44"""
"239270;""aachen", nordrhein-westfalen," germany"";""21"""
"239274;""pforzheim", baden-wuerttemberg," germany"";NULL"
"239278;""heidelberg", baden-wuerttemberg," germany"";""23"""
"239282;""wrexham", wales," united kingdom"";NULL"
"239287;""goettingen", niedersachsen," germany"";""24"""
"239291;""roma", lazio," italy"";NULL"
"239295;""harrisburg", pennsylvania," usa"";NULL"
"239299;""st. louis", missouri," usa"";""37"""
"239303;""lyon", rhone," france"";""32"""
"239307;""rennes", n/a," france"";NULL"
"239311;""detmold", ostwestfalen/lippe," germany"";NULL"
"239315;""verona", il veneto," l`italia"";NULL"
"239319;""milan", lombardia," italy"";NULL"
"239324;""kassel", illinois," germany"";""42"""
"239328;""campinas", são paulo," brazil"";""15"""
"239332;""erfurt", thüringen," germany"";NULL"
"239336;""graz", steiermark," austria"";""22"""
"239340;""wuppertal", nordrhein-westfalen," germany"";NULL"
"239344;""danbury", connecticut," usa"";""59"""
"239348;""barcelona", barcelona," spain"";""28"""
"239352;""nicosia", nicosia," cyprus"";""21"""
"239356;""conroe", texas," usa"";NULL"
"239360;""vancouver", washington," usa"";NULL"
"239364;""rotorua", bay of plenty," new zealand"";""30"""
"239368;""hamburg", hamburg," germany"";""39"""
"239372;""minneapolis", minnesota," usa"";""42"""
"239376;""bologna", emilia romagna," italy"";""20"""
"239380;""san francisco", california," usa"";""55"""
"239384;""pisa", toscana," italy"";NULL"
"239388;""london", n/a," united kingdom"";""28"""
"239392;""austin", texas," usa"";NULL"
"239396;""kennesaw", georgia," usa"";""48"""
"239400;""washington", dc," usa"";NULL"
"239404;""goslar", niedersachsen," germany"";NULL"
"239409;""annandale", ,";NULL
239410"";""austin", texas," usa"";NULL"
"239414;""unna", nordrhein-westfalen," germany"";""34"""
"239418;""eugene", oregon," usa"";NULL"
"239422;""toronto", ontario," canada"";NULL"
"239426;""levittown", new york," usa"";""15"""
"239430;""madison heights", virginia," usa"";""47"""
"239434;""wellington", florida," usa"";""17"""
"239438;""durant", oklahoma," usa"";NULL"
"239442;""rome", lazio," italy"";""39"""
"239446;""new milton", england," united kingdom"";NULL"
"239450;""maroussi", attiki," greece"";NULL"
